,SNo,ObservationDate,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
6989,6990,03/19/2020,,Gabon,2020-03-14T13:33:04,1.0,0.0,0.0
6991,6992,03/19/2020,,Guinea,2020-03-15T06:41:54,1.0,0.0,0.0
6996,6997,03/19/2020,,Somalia,2020-03-18T00:53:03,1.0,0.0,0.0
6998,6999,03/19/2020,,Togo,2020-03-13T22:22:02,1.0,0.0,0.0
7011,7012,03/19/2020,,Republic of the Congo,2020-03-17T21:33:03,0.0,0.0,0.0
7084,7085,03/20/2020,,Egypt,2020-03-20T20:43:02,285.0,8.0,39.0
7097,7098,03/20/2020,,South Africa,2020-03-20T14:43:04,202.0,0.0,0.0
7137,7138,03/20/2020,,Algeria,2020-03-20T15:43:24,90.0,11.0,32.0
7149,7150,03/20/2020,,Morocco,2020-03-20T20:43:02,77.0,3.0,1.0
7165,7166,03/20/2020,,Tunisia,2020-03-20T15:13:21,54.0,1.0,0.0
7184,7185,03/20/2020,,Burkina Faso,2020-03-20T15:13:21,40.0,1.0,0.0
7186,7187,03/20/2020,,Senegal,2020-03-20T15:43:24,38.0,0.0,2.0
7201,7202,03/20/2020,,Cameroon,2020-03-20T14:43:04,20.0,0.0,0.0
7206,7207,03/20/2020,,Congo (Kinshasa),2020-03-20T14:43:04,18.0,0.0,0.0
7209,7210,03/20/2020,,Rwanda,2020-03-20T20:43:03,17.0,0.0,0.0
7211,7212,03/20/2020,,Ghana,2020-03-20T15:43:24,16.0,0.0,0.0
7225,7226,03/20/2020,,Mauritius,2020-03-20T15:13:21,12.0,0.0,0.0
7226,7227,03/20/2020,,Nigeria,2020-03-20T02:13:50,12.0,0.0,1.0
7234,7235,03/20/2020,,Ivory Coast,2020-03-19T01:03:46,9.0,0.0,1.0
7235,7236,03/20/2020,,Ethiopia,2020-03-20T14:13:11,9.0,0.0,0.0
7236,7237,03/20/2020,,Togo,2020-03-20T14:43:04,9.0,0.0,1.0
7239,7240,03/20/2020,,Kenya,2020-03-19T02:33:08,7.0,0.0,0.0
7240,7241,03/20/2020,,Seychelles,2020-03-20T15:43:24,7.0,0.0,0.0
7243,7244,03/20/2020,,Equatorial Guinea,2020-03-19T20:43:03,6.0,0.0,0.0
7247,7248,03/20/2020,,Tanzania,2020-03-19T11:33:36,6.0,0.0,0.0
7255,7256,03/20/2020,,Central African Republic,2020-03-20T20:43:03,3.0,0.0,0.0
7256,7257,03/20/2020,,Congo (Brazzaville),2020-03-19T20:13:56,3.0,0.0,0.0
7258,7259,03/20/2020,,Gabon,2020-03-20T15:13:21,3.0,1.0,0.0
7259,7260,03/20/2020,,Madagascar,2020-03-20T22:13:53,3.0,0.0,0.0
7260,7261,03/20/2020,,Namibia,2020-03-19T20:13:52,3.0,0.0,0.0
7264,7265,03/20/2020,,Benin,2020-03-18T14:13:56,2.0,0.0,0.0
7271,7272,03/20/2020,,Liberia,2020-03-18T03:13:22,2.0,0.0,0.0
7272,7273,03/20/2020,,Mauritania,2020-03-19T02:33:08,2.0,0.0,0.0
7274,7275,03/20/2020,,Sudan,2020-03-18T12:13:09,2.0,1.0,0.0
7276,7277,03/20/2020,,Zambia,2020-03-19T01:53:06,2.0,0.0,0.0
7277,7278,03/20/2020,,Angola,2020-03-20T10:13:38,1.0,0.0,0.0
7280,7281,03/20/2020,,Chad,2020-03-19T16:43:03,1.0,0.0,0.0
7282,7283,03/20/2020,,Djibouti,2020-03-19T14:53:06,1.0,0.0,0.0
7284,7285,03/20/2020,,Eswatini,2020-03-15T06:41:54,1.0,0.0,0.0
7287,7288,03/20/2020,,Guinea,2020-03-15T06:41:54,1.0,0.0,0.0
7292,7293,03/20/2020,,Niger,2020-03-20T02:13:52,1.0,0.0,0.0
7295,7296,03/20/2020,,Somalia,2020-03-18T00:53:03,1.0,0.0,0.0
7299,7300,03/20/2020,,Zimbabwe,2020-03-20T22:13:55,1.0,0.0,0.0
7310,7311,03/20/2020,,Republic of the Congo,2020-03-17T21:33:03,0.0,0.0,0.0
7390,7391,03/21/2020,,Egypt,2020-03-21T20:43:02,294.0,10.0,41.0
7397,7398,03/21/2020,,South Africa,2020-03-21T12:13:19,240.0,0.0,0.0
7426,7427,03/21/2020,,Algeria,2020-03-21T17:43:03,139.0,15.0,32.0
7443,7444,03/21/2020,,Morocco,2020-03-21T20:43:02,96.0,3.0,3.0
7471,7472,03/21/2020,,Burkina Faso,2020-03-21T13:13:32,64.0,2.0,5.0
7472,7473,03/21/2020,,Tunisia,2020-03-21T15:13:45,60.0,1.0,0.0
7485,7486,03/21/2020,,Senegal,2020-03-21T01:43:03,47.0,0.0,5.0
7499,7500,03/21/2020,,Cameroon,2020-03-21T12:43:08,27.0,0.0,0.0
7504,7505,03/21/2020,,Congo (Kinshasa),2020-03-21T12:43:08,23.0,1.0,0.0
7507,7508,03/21/2020,,Nigeria,2020-03-21T15:13:46,22.0,0.0,1.0
7513,7514,03/21/2020,,Ghana,2020-03-21T23:13:17,19.0,1.0,0.0
7521,7522,03/21/2020,,Rwanda,2020-03-20T20:43:03,17.0,0.0,0.0
7524,7525,03/21/2020,,Togo,2020-03-21T17:43:03,16.0,0.0,1.0
7528,7529,03/21/2020,,Ivory Coast,2020-03-21T12:43:08,14.0,0.0,1.0
7530,7531,03/21/2020,,Mauritius,2020-03-21T12:43:08,14.0,1.0,0.0
7539,7540,03/21/2020,,Ethiopia,2020-03-20T14:13:11,9.0,0.0,0.0
7542,7543,03/21/2020,,Kenya,2020-03-19T02:33:08,7.0,0.0,0.0
7544,7545,03/21/2020,,Seychelles,2020-03-20T15:43:24,7.0,0.0,0.0
7547,7548,03/21/2020,,Equatorial Guinea,2020-03-19T20:43:03,6.0,0.0,0.0
7548,7549,03/21/2020,,Tanzania,2020-03-19T11:33:36,6.0,0.0,0.0
7554,7555,03/21/2020,,Gabon,2020-03-21T02:13:32,4.0,1.0,0.0
7558,7559,03/21/2020,,Central African Republic,2020-03-20T20:43:03,3.0,0.0,0.0
7559,7560,03/21/2020,,Congo (Brazzaville),2020-03-19T20:13:56,3.0,0.0,0.0
7562,7563,03/21/2020,,Liberia,2020-03-21T12:43:08,3.0,0.0,0.0
7563,7564,03/21/2020,,Madagascar,2020-03-20T22:13:53,3.0,0.0,0.0
7564,7565,03/21/2020,,Namibia,2020-03-19T20:13:52,3.0,0.0,0.0
7567,7568,03/21/2020,,Zimbabwe,2020-03-21T12:43:08,3.0,0.0,0.0
7568,7569,03/21/2020,,Angola,2020-03-21T14:43:04,2.0,0.0,0.0
7569,7570,03/21/2020,,Benin,2020-03-18T14:13:56,2.0,0.0,0.0
7573,7574,03/21/2020,,Guinea,2020-03-21T02:13:32,2.0,0.0,0.0
7576,7577,03/21/2020,,Mauritania,2020-03-19T02:33:08,2.0,0.0,0.0
7579,7580,03/21/2020,,Sudan,2020-03-18T12:13:09,2.0,1.0,0.0
7581,7582,03/21/2020,,Zambia,2020-03-19T01:53:06,2.0,0.0,0.0
7584,7585,03/21/2020,,Cape Verde,2020-03-21T23:43:02,1.0,0.0,0.0
7585,7586,03/21/2020,,Chad,2020-03-21T03:13:14,1.0,0.0,0.0
7587,7588,03/21/2020,,Djibouti,2020-03-19T14:53:06,1.0,0.0,0.0
7589,7590,03/21/2020,,Eritrea,2020-03-21T21:13:30,1.0,0.0,0.0
7590,7591,03/21/2020,,Eswatini,2020-03-15T06:41:54,1.0,0.0,0.0
7596,7597,03/21/2020,,Niger,2020-03-20T02:13:52,1.0,0.0,0.0
7599,7600,03/21/2020,,Somalia,2020-03-18T00:53:03,1.0,0.0,0.0
7601,7602,03/21/2020,,Uganda,2020-03-21T23:43:02,1.0,0.0,0.0
7614,7615,03/21/2020,,Republic of the Congo,2020-03-17T21:33:03,0.0,0.0,0.0
7619,7620,03/22/2020,,Algeria,3/8/20 5:31,201.0,17.0,65.0
7621,7622,03/22/2020,,Angola,3/8/20 5:31,2.0,0.0,0.0
7633,7634,03/22/2020,,Benin,3/8/20 5:31,2.0,0.0,0.0
7640,7641,03/22/2020,,Burkina Faso,3/8/20 5:31,75.0,4.0,5.0
7643,7644,03/22/2020,,Cameroon,3/8/20 5:31,40.0,0.0,2.0
7644,7645,03/22/2020,,Central African Republic,3/8/20 5:31,3.0,0.0,0.0
7645,7646,03/22/2020,,Chad,3/8/20 5:31,1.0,0.0,0.0
7648,7649,03/22/2020,,Congo (Brazzaville),3/8/20 5:31,3.0,0.0,0.0
7649,7650,03/22/2020,,Congo (Kinshasa),3/8/20 5:31,30.0,1.0,0.0
7656,7657,03/22/2020,,Djibouti,3/8/20 5:31,1.0,0.0,0.0
7660,7661,03/22/2020,,Egypt,3/8/20 5:31,327.0,14.0,56.0
7662,7663,03/22/2020,,Equatorial Guinea,3/8/20 5:31,6.0,0.0,0.0
7663,7664,03/22/2020,,Eritrea,3/8/20 5:31,1.0,0.0,0.0
7665,7666,03/22/2020,,Eswatini,3/8/20 5:31,4.0,0.0,0.0
7666,7667,03/22/2020,,Ethiopia,3/8/20 5:31,11.0,0.0,0.0
7670,7671,03/22/2020,,Gabon,3/8/20 5:31,5.0,1.0,0.0
7671,7672,03/22/2020,,Gambia,3/8/20 5:31,1.0,0.0,0.0
7674,7675,03/22/2020,,Ghana,3/8/20 5:31,23.0,1.0,0.0
7678,7679,03/22/2020,,Guinea,3/8/20 5:31,2.0,0.0,0.0
7692,7693,03/22/2020,,Ivory Coast,3/8/20 5:31,14.0,0.0,1.0
7697,7698,03/22/2020,,Kenya,3/8/20 5:31,15.0,0.0,0.0
7702,7703,03/22/2020,,Liberia,3/8/20 5:31,3.0,0.0,0.0
7706,7707,03/22/2020,,Madagascar,3/8/20 5:31,3.0,0.0,0.0
7710,7711,03/22/2020,,Mauritania,3/8/20 5:31,2.0,0.0,0.0
7711,7712,03/22/2020,,Mauritius,3/8/20 5:31,28.0,2.0,0.0
7717,7718,03/22/2020,,Morocco,3/8/20 5:31,115.0,4.0,3.0
7718,7719,03/22/2020,,Mozambique,3/8/20 5:31,1.0,0.0,0.0
7719,7720,03/22/2020,,Namibia,3/8/20 5:31,3.0,0.0,0.0
7724,7725,03/22/2020,,Niger,3/8/20 5:31,2.0,0.0,0.0
7725,7726,03/22/2020,,Nigeria,3/8/20 5:31,30.0,0.0,2.0
7740,7741,03/22/2020,,Rwanda,3/8/20 5:31,19.0,0.0,0.0
7745,7746,03/22/2020,,Senegal,3/8/20 5:31,67.0,0.0,5.0
7747,7748,03/22/2020,,Seychelles,3/8/20 5:31,7.0,0.0,0.0
7751,7752,03/22/2020,,Somalia,3/8/20 5:31,1.0,0.0,0.0
7752,7753,03/22/2020,,South Africa,3/8/20 5:31,274.0,0.0,2.0
7756,7757,03/22/2020,,Sudan,3/8/20 5:31,2.0,1.0,0.0
7762,7763,03/22/2020,,Tanzania,3/8/20 5:31,12.0,0.0,0.0
7765,7766,03/22/2020,,Togo,3/8/20 5:31,16.0,0.0,0.0
7767,7768,03/22/2020,,Tunisia,3/8/20 5:31,75.0,3.0,1.0
7770,7771,03/22/2020,,Uganda,3/8/20 5:31,1.0,0.0,0.0
7777,7778,03/22/2020,,Zambia,3/8/20 5:31,3.0,0.0,0.0
7778,7779,03/22/2020,,Zimbabwe,3/8/20 5:31,3.0,0.0,0.0
7917,7918,03/23/2020,,Algeria,2020-03-23 23:23:20,230.0,17.0,65.0
7919,7920,03/23/2020,,Angola,2020-03-23 23:23:20,3.0,0.0,0.0
7932,7933,03/23/2020,,Benin,2020-03-23 23:23:20,5.0,0.0,0.0
7939,7940,03/23/2020,,Burkina Faso,2020-03-23 23:23:20,99.0,4.0,5.0
7942,7943,03/23/2020,,Cameroon,2020-03-23 23:23:20,56.0,0.0,2.0
7943,7944,03/23/2020,,Central African Republic,2020-03-23 23:23:20,3.0,0.0,0.0
7944,7945,03/23/2020,,Chad,2020-03-23 23:23:20,1.0,0.0,0.0
7947,7948,03/23/2020,,Congo (Brazzaville),2020-03-23 23:23:20,4.0,0.0,0.0
7948,7949,03/23/2020,,Congo (Kinshasa),2020-03-23 23:23:20,36.0,1.0,0.0
7955,7956,03/23/2020,,Djibouti,2020-03-23 23:23:20,3.0,0.0,0.0
7959,7960,03/23/2020,,Egypt,2020-03-23 23:23:20,366.0,19.0,68.0
7961,7962,03/23/2020,,Equatorial Guinea,2020-03-23 23:23:20,9.0,0.0,0.0
7962,7963,03/23/2020,,Eritrea,2020-03-23 23:23:20,1.0,0.0,0.0
7964,7965,03/23/2020,,Eswatini,2020-03-23 23:23:20,4.0,0.0,0.0
7965,7966,03/23/2020,,Ethiopia,2020-03-23 23:23:20,11.0,0.0,0.0
7968,7969,03/23/2020,,Gabon,2020-03-23 23:23:20,5.0,1.0,0.0
7969,7970,03/23/2020,,Gambia,2020-03-23 23:23:20,2.0,1.0,0.0
7972,7973,03/23/2020,,Ghana,2020-03-23 23:23:20,27.0,2.0,0.0
7976,7977,03/23/2020,,Guinea,2020-03-23 23:23:20,4.0,0.0,0.0
7990,7991,03/23/2020,,Ivory Coast,2020-03-23 23:23:20,25.0,0.0,2.0
7995,7996,03/23/2020,,Kenya,2020-03-23 23:23:20,16.0,0.0,0.0
8000,8001,03/23/2020,,Liberia,2020-03-23 23:23:20,3.0,0.0,0.0
8004,8005,03/23/2020,,Madagascar,2020-03-23 23:23:20,12.0,0.0,0.0
8008,8009,03/23/2020,,Mauritania,2020-03-23 23:23:20,2.0,0.0,0.0
8009,8010,03/23/2020,,Mauritius,2020-03-23 23:23:20,36.0,2.0,0.0
8015,8016,03/23/2020,,Morocco,2020-03-23 23:23:20,143.0,4.0,5.0
8016,8017,03/23/2020,,Mozambique,2020-03-23 23:23:20,1.0,0.0,0.0
8017,8018,03/23/2020,,Namibia,2020-03-23 23:23:20,4.0,0.0,0.0
8022,8023,03/23/2020,,Niger,2020-03-23 23:23:20,3.0,0.0,0.0
8023,8024,03/23/2020,,Nigeria,2020-03-23 23:23:20,40.0,1.0,2.0
8038,8039,03/23/2020,,Rwanda,2020-03-23 23:23:20,36.0,0.0,0.0
8043,8044,03/23/2020,,Senegal,2020-03-23 23:23:20,79.0,0.0,8.0
8045,8046,03/23/2020,,Seychelles,2020-03-23 23:23:20,7.0,0.0,0.0
8049,8050,03/23/2020,,Somalia,2020-03-23 23:23:20,1.0,0.0,0.0
8050,8051,03/23/2020,,South Africa,2020-03-23 23:23:20,402.0,0.0,4.0
8054,8055,03/23/2020,,Sudan,2020-03-23 23:23:20,2.0,1.0,0.0
8060,8061,03/23/2020,,Tanzania,2020-03-23 23:23:20,12.0,0.0,0.0
8063,8064,03/23/2020,,Togo,2020-03-23 23:23:20,18.0,0.0,0.0
8065,8066,03/23/2020,,Tunisia,2020-03-23 23:23:20,89.0,3.0,1.0
8068,8069,03/23/2020,,Uganda,2020-03-23 23:23:20,9.0,0.0,0.0
8075,8076,03/23/2020,,Zambia,2020-03-23 23:23:20,3.0,0.0,0.0
8076,8077,03/23/2020,,Zimbabwe,2020-03-23 23:23:20,3.0,1.0,0.0
8211,8212,03/24/2020,,Algeria,2020-03-24 23:41:50,264.0,19.0,24.0
8213,8214,03/24/2020,,Angola,2020-03-24 23:41:50,3.0,0.0,0.0
8226,8227,03/24/2020,,Benin,2020-03-24 23:41:50,6.0,0.0,0.0
8233,8234,03/24/2020,,Burkina Faso,2020-03-24 23:41:50,114.0,4.0,7.0
8236,8237,03/24/2020,,Cameroon,2020-03-24 23:41:50,66.0,0.0,2.0
8237,8238,03/24/2020,,Central African Republic,2020-03-24 23:41:50,3.0,0.0,0.0
8238,8239,03/24/2020,,Chad,2020-03-24 23:41:50,3.0,0.0,0.0
8241,8242,03/24/2020,,Congo (Brazzaville),2020-03-24 23:41:50,4.0,0.0,0.0
8242,8243,03/24/2020,,Congo (Kinshasa),2020-03-24 23:41:50,45.0,2.0,0.0
8249,8250,03/24/2020,,Djibouti,2020-03-24 23:41:50,3.0,0.0,0.0
8253,8254,03/24/2020,,Egypt,2020-03-24 23:41:50,402.0,20.0,80.0
8255,8256,03/24/2020,,Equatorial Guinea,2020-03-24 23:41:50,9.0,0.0,0.0
8256,8257,03/24/2020,,Eritrea,2020-03-24 23:41:50,1.0,0.0,0.0
8258,8259,03/24/2020,,Eswatini,2020-03-24 23:41:50,4.0,0.0,0.0
8259,8260,03/24/2020,,Ethiopia,2020-03-24 23:41:50,12.0,0.0,0.0
8263,8264,03/24/2020,,Gabon,2020-03-24 23:41:50,6.0,1.0,0.0
8264,8265,03/24/2020,,Gambia,2020-03-24 23:41:50,3.0,1.0,0.0
8267,8268,03/24/2020,,Ghana,2020-03-24 23:41:50,53.0,2.0,0.0
8271,8272,03/24/2020,,Guinea,2020-03-24 23:41:50,4.0,0.0,0.0
8285,8286,03/24/2020,,Ivory Coast,2020-03-24 23:41:50,73.0,0.0,2.0
8290,8291,03/24/2020,,Kenya,2020-03-24 23:41:50,25.0,0.0,0.0
8296,8297,03/24/2020,,Liberia,2020-03-24 23:41:50,3.0,0.0,0.0
8297,8298,03/24/2020,,Libya,2020-03-24 23:41:50,1.0,0.0,0.0
8301,8302,03/24/2020,,Madagascar,2020-03-24 23:41:50,17.0,0.0,0.0
8305,8306,03/24/2020,,Mauritania,2020-03-24 23:41:50,2.0,0.0,0.0
8306,8307,03/24/2020,,Mauritius,2020-03-24 23:41:50,42.0,2.0,0.0
8312,8313,03/24/2020,,Morocco,2020-03-24 23:41:50,170.0,5.0,6.0
8313,8314,03/24/2020,,Mozambique,2020-03-24 23:41:50,3.0,0.0,0.0
8314,8315,03/24/2020,,Namibia,2020-03-24 23:41:50,7.0,0.0,2.0
8319,8320,03/24/2020,,Niger,2020-03-24 23:41:50,3.0,0.0,0.0
8320,8321,03/24/2020,,Nigeria,2020-03-24 23:41:50,44.0,1.0,2.0
8335,8336,03/24/2020,,Rwanda,2020-03-24 23:41:50,40.0,0.0,0.0
8340,8341,03/24/2020,,Senegal,2020-03-24 23:41:50,86.0,0.0,8.0
8342,8343,03/24/2020,,Seychelles,2020-03-24 23:41:50,7.0,0.0,0.0
8346,8347,03/24/2020,,Somalia,2020-03-24 23:41:50,1.0,0.0,0.0
8347,8348,03/24/2020,,South Africa,2020-03-24 23:41:50,554.0,0.0,4.0
8351,8352,03/24/2020,,Sudan,2020-03-24 23:41:50,3.0,1.0,0.0
8357,8358,03/24/2020,,Tanzania,2020-03-24 23:41:50,12.0,0.0,0.0
8360,8361,03/24/2020,,Togo,2020-03-24 23:41:50,20.0,0.0,1.0
8362,8363,03/24/2020,,Tunisia,2020-03-24 23:41:50,114.0,4.0,1.0
8365,8366,03/24/2020,,Uganda,2020-03-24 23:41:50,9.0,0.0,0.0
8372,8373,03/24/2020,,Zambia,2020-03-24 23:41:50,3.0,0.0,0.0
8373,8374,03/24/2020,,Zimbabwe,2020-03-24 23:41:50,3.0,1.0,0.0
8509,8510,03/25/2020,,Algeria,2020-03-25 23:37:49,302.0,21.0,65.0
8511,8512,03/25/2020,,Angola,2020-03-25 23:37:49,3.0,0.0,0.0
8524,8525,03/25/2020,,Benin,2020-03-25 23:37:49,6.0,0.0,0.0
8531,8532,03/25/2020,,Burkina Faso,2020-03-25 23:37:49,146.0,4.0,10.0
8534,8535,03/25/2020,,Cameroon,2020-03-25 23:37:49,75.0,1.0,2.0
8535,8536,03/25/2020,,Central African Republic,2020-03-25 23:37:49,3.0,0.0,0.0
8536,8537,03/25/2020,,Chad,2020-03-25 23:37:49,3.0,0.0,0.0
8539,8540,03/25/2020,,Congo (Brazzaville),2020-03-25 23:37:49,4.0,0.0,0.0
8540,8541,03/25/2020,,Congo (Kinshasa),2020-03-25 23:37:49,48.0,2.0,0.0
8548,8549,03/25/2020,,Djibouti,2020-03-25 23:37:49,11.0,0.0,0.0
8552,8553,03/25/2020,,Egypt,2020-03-25 23:37:49,456.0,21.0,95.0
8554,8555,03/25/2020,,Equatorial Guinea,2020-03-25 23:37:49,9.0,0.0,0.0
8555,8556,03/25/2020,,Eritrea,2020-03-25 23:37:49,4.0,0.0,0.0
8557,8558,03/25/2020,,Eswatini,2020-03-25 23:37:49,4.0,0.0,0.0
8558,8559,03/25/2020,,Ethiopia,2020-03-25 23:37:49,12.0,0.0,0.0
8562,8563,03/25/2020,,Gabon,2020-03-25 23:37:49,6.0,1.0,0.0
8563,8564,03/25/2020,,Gambia,2020-03-25 23:37:49,3.0,1.0,0.0
8566,8567,03/25/2020,,Ghana,2020-03-25 23:37:49,93.0,4.0,0.0
8570,8571,03/25/2020,,Guinea,2020-03-25 23:37:49,4.0,0.0,0.0
8571,8572,03/25/2020,,Guinea-Bissau,2020-03-25 23:37:49,2.0,0.0,0.0
8585,8586,03/25/2020,,Ivory Coast,2020-03-25 23:37:49,80.0,0.0,3.0
8590,8591,03/25/2020,,Kenya,2020-03-25 23:37:49,28.0,0.0,1.0
8596,8597,03/25/2020,,Liberia,2020-03-25 23:37:49,3.0,0.0,0.0
8597,8598,03/25/2020,,Libya,2020-03-25 23:37:49,1.0,0.0,0.0
8601,8602,03/25/2020,,Madagascar,2020-03-25 23:37:49,19.0,0.0,0.0
8604,8605,03/25/2020,,Mali,2020-03-25 23:37:49,2.0,0.0,0.0
8606,8607,03/25/2020,,Mauritania,2020-03-25 23:37:49,2.0,0.0,0.0
8607,8608,03/25/2020,,Mauritius,2020-03-25 23:37:49,48.0,2.0,0.0
8613,8614,03/25/2020,,Morocco,2020-03-25 23:37:49,225.0,6.0,7.0
8614,8615,03/25/2020,,Mozambique,2020-03-25 23:37:49,5.0,0.0,0.0
8615,8616,03/25/2020,,Namibia,2020-03-25 23:37:49,7.0,0.0,2.0
8620,8621,03/25/2020,,Niger,2020-03-25 23:37:49,7.0,1.0,0.0
8621,8622,03/25/2020,,Nigeria,2020-03-25 23:37:49,51.0,1.0,2.0
8636,8637,03/25/2020,,Rwanda,2020-03-25 23:37:49,41.0,0.0,0.0
8642,8643,03/25/2020,,Senegal,2020-03-25 23:37:49,99.0,0.0,9.0
8644,8645,03/25/2020,,Seychelles,2020-03-25 23:37:49,7.0,0.0,0.0
8648,8649,03/25/2020,,Somalia,2020-03-25 23:37:49,1.0,0.0,0.0
8649,8650,03/25/2020,,South Africa,2020-03-25 23:37:49,709.0,0.0,12.0
8653,8654,03/25/2020,,Sudan,2020-03-25 23:37:49,3.0,1.0,0.0
8659,8660,03/25/2020,,Tanzania,2020-03-25 23:37:49,12.0,0.0,0.0
8662,8663,03/25/2020,,Togo,2020-03-25 23:37:49,23.0,0.0,1.0
8664,8665,03/25/2020,,Tunisia,2020-03-25 23:37:49,173.0,5.0,2.0
8667,8668,03/25/2020,,Uganda,2020-03-25 23:37:49,14.0,0.0,0.0
8674,8675,03/25/2020,,Zambia,2020-03-25 23:37:49,12.0,0.0,0.0
8675,8676,03/25/2020,,Zimbabwe,2020-03-25 23:37:49,3.0,1.0,0.0
8811,8812,03/26/2020,,Algeria,2020-03-26 23:53:24,367.0,25.0,29.0
8813,8814,03/26/2020,,Angola,2020-03-26 23:53:24,4.0,0.0,0.0
8826,8827,03/26/2020,,Benin,2020-03-26 23:53:24,6.0,0.0,0.0
8833,8834,03/26/2020,,Burkina Faso,2020-03-26 23:53:24,152.0,7.0,10.0
8836,8837,03/26/2020,,Cameroon,2020-03-26 23:53:24,75.0,1.0,2.0
8837,8838,03/26/2020,,Central African Republic,2020-03-26 23:53:24,3.0,0.0,0.0
8838,8839,03/26/2020,,Chad,2020-03-26 23:53:24,3.0,0.0,0.0
8841,8842,03/26/2020,,Congo (Brazzaville),2020-03-26 23:53:24,4.0,0.0,0.0
8842,8843,03/26/2020,,Congo (Kinshasa),2020-03-26 23:53:24,51.0,3.0,0.0
8850,8851,03/26/2020,,Djibouti,2020-03-26 23:53:24,11.0,0.0,0.0
8854,8855,03/26/2020,,Egypt,2020-03-26 23:53:24,495.0,24.0,102.0
8856,8857,03/26/2020,,Equatorial Guinea,2020-03-26 23:53:24,12.0,0.0,0.0
8857,8858,03/26/2020,,Eritrea,2020-03-26 23:53:24,6.0,0.0,0.0
8859,8860,03/26/2020,,Eswatini,2020-03-26 23:53:24,6.0,0.0,0.0
8860,8861,03/26/2020,,Ethiopia,2020-03-26 23:53:24,12.0,0.0,0.0
8864,8865,03/26/2020,,Gabon,2020-03-26 23:53:24,7.0,1.0,0.0
8865,8866,03/26/2020,,Gambia,2020-03-26 23:53:24,3.0,1.0,0.0
8868,8869,03/26/2020,,Ghana,2020-03-26 23:53:24,132.0,4.0,1.0
8872,8873,03/26/2020,,Guinea,2020-03-26 23:53:24,4.0,0.0,0.0
8873,8874,03/26/2020,,Guinea-Bissau,2020-03-26 23:53:24,2.0,0.0,0.0
8887,8888,03/26/2020,,Ivory Coast,2020-03-26 23:53:24,96.0,0.0,3.0
8892,8893,03/26/2020,,Kenya,2020-03-26 23:53:24,31.0,1.0,1.0
8899,8900,03/26/2020,,Liberia,2020-03-26 23:53:24,3.0,0.0,0.0
8900,8901,03/26/2020,,Libya,2020-03-26 23:53:24,1.0,0.0,0.0
8904,8905,03/26/2020,,Madagascar,2020-03-26 23:53:24,23.0,0.0,0.0
8907,8908,03/26/2020,,Mali,2020-03-26 23:53:24,4.0,0.0,0.0
8909,8910,03/26/2020,,Mauritania,2020-03-26 23:53:24,3.0,0.0,0.0
8910,8911,03/26/2020,,Mauritius,2020-03-26 23:53:24,81.0,2.0,0.0
8916,8917,03/26/2020,,Morocco,2020-03-26 23:53:24,275.0,11.0,8.0
8917,8918,03/26/2020,,Mozambique,2020-03-26 23:53:24,7.0,0.0,0.0
8918,8919,03/26/2020,,Namibia,2020-03-26 23:53:24,8.0,0.0,2.0
8923,8924,03/26/2020,,Niger,2020-03-26 23:53:24,10.0,1.0,0.0
8924,8925,03/26/2020,,Nigeria,2020-03-26 23:53:24,65.0,1.0,2.0
8939,8940,03/26/2020,,Rwanda,2020-03-26 23:53:24,50.0,0.0,0.0
8945,8946,03/26/2020,,Senegal,2020-03-26 23:53:24,105.0,0.0,9.0
8947,8948,03/26/2020,,Seychelles,2020-03-26 23:53:24,7.0,0.0,0.0
8951,8952,03/26/2020,,Somalia,2020-03-26 23:53:24,2.0,0.0,0.0
8952,8953,03/26/2020,,South Africa,2020-03-26 23:53:24,927.0,0.0,12.0
8956,8957,03/26/2020,,Sudan,2020-03-26 23:53:24,3.0,1.0,0.0
8962,8963,03/26/2020,,Tanzania,2020-03-26 23:53:24,13.0,0.0,0.0
8965,8966,03/26/2020,,Togo,2020-03-26 23:53:24,23.0,0.0,1.0
8967,8968,03/26/2020,,Tunisia,2020-03-26 23:53:24,197.0,6.0,2.0
8970,8971,03/26/2020,,Uganda,2020-03-26 23:53:24,14.0,0.0,0.0
8978,8979,03/26/2020,,Zambia,2020-03-26 23:53:24,16.0,0.0,0.0
8979,8980,03/26/2020,,Zimbabwe,2020-03-26 23:53:24,3.0,1.0,0.0
9117,9118,03/27/2020,,Algeria,2020-03-27 23:27:48,409.0,26.0,29.0
9119,9120,03/27/2020,,Angola,2020-03-27 23:27:48,4.0,0.0,0.0
9132,9133,03/27/2020,,Benin,2020-03-27 23:27:48,6.0,0.0,0.0
9139,9140,03/27/2020,,Burkina Faso,2020-03-27 23:27:48,180.0,9.0,12.0
9143,9144,03/27/2020,,Cameroon,2020-03-27 23:27:48,91.0,2.0,2.0
9144,9145,03/27/2020,,Central African Republic,2020-03-27 23:27:48,3.0,0.0,0.0
9145,9146,03/27/2020,,Chad,2020-03-27 23:27:48,3.0,0.0,0.0
9148,9149,03/27/2020,,Congo (Brazzaville),2020-03-27 23:27:48,4.0,0.0,0.0
9149,9150,03/27/2020,,Congo (Kinshasa),2020-03-27 23:27:48,51.0,3.0,2.0
9157,9158,03/27/2020,,Djibouti,2020-03-27 23:27:48,12.0,0.0,0.0
